,filename,part,staff,time_signature,duration,rest_count
1662,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,2,2/2,1/8,3
1663,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,2,2/2,1/4,36
1664,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,2,2/2,1/2,5
1665,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,2,4/4,1/4,1
1666,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,2,4/4,1,1
1667,The_Guinness_Spot__John_Scofield.mscz,part_1,1,6/4,1/8,1
1668,The_Guinness_Spot__John_Scofield.mscz,part_1,1,6/4,1/4,20
1669,The_Guinness_Spot__John_Scofield.mscz,part_1,1,6/4,3/8,1
1670,The_Guinness_Spot__John_Scofield.mscz,part_1,1,6/4,1/2,16
1671,The_Hummer_Rag.mscz,part_1,1,2/4,1/8,24
1672,The_Hummer_Rag.mscz,part_1,1,2/4,1/4,6
1673,The_Hummer_Rag.mscz,part_2,2,2/4,1/8,18
1674,The_Hummer_Rag.mscz,part_2,2,2/4,1/4,1
1675,The_Maple_Leaf_Rag.mscz,part_1,1,2/4,1/16,38
1676,The_Maple_Leaf_Rag.mscz,part_1,1,2/4,1/8,7
1677,The_Maple_Leaf_Rag.mscz,part_1,1,2/4,1/2,2
1678,The_Maple_Leaf_Rag.mscz,part_1,2,2/4,1/16,2
1679,The_Maple_Leaf_Rag.mscz,part_1,2,2/4,1/8,8
1680,The_Nonpareil_by_Scott_Joplin_1907.mscz,part_1,1,2/4,1/8,3
1681,The_Nonpareil_by_Scott_Joplin_1907.mscz,part_1,1,2/4,1/4,1
1682,The_Nonpareil_by_Scott_Joplin_1907.mscz,part_1,2,2/4,1/8,5
1683,The_Nonpareil_by_Scott_Joplin_1907.mscz,part_1,2,2/4,1/4,1
1684,The_Nonpareil_by_Scott_Joplin_1907.mscz,part_1,2,2/4,1/2,2
1685,The_Press_Club_Rag_by_Axel_Christensen_1912.mscz,part_1,1,2/4,1/8,33
1686,The_Press_Club_Rag_by_Axel_Christensen_1912.mscz,part_2,2,2/4,1/8,12
1687,The_Press_Club_Rag_by_Axel_Christensen_1912.mscz,part_2,2,2/4,1/4,1
1688,The_Ragtime_Dance-Scott_Joplin-1906_arrangement.mscz,part_1,1,2/4,1/16,1
1689,The_Ragtime_Dance-Scott_Joplin-1906_arrangement.mscz,part_1,1,2/4,1/8,31
1690,The_Ragtime_Dance-Scott_Joplin-1906_arrangement.mscz,part_1,1,2/4,1/4,3
1691,The_Ragtime_Dance-Scott_Joplin-1906_arrangement.mscz,part_1,2,2/4,1/8,32
1692,The_Ragtime_Dance-Scott_Joplin-1906_arrangement.mscz,part_1,2,2/4,1/4,4
1693,The_Ragtime_Dance-_song_version-_1902-Scott_Joplin.mscz,part_2,2,2/4,1/16,1
1694,The_Ragtime_Dance-_song_version-_1902-Scott_Joplin.mscz,part_2,2,2/4,1/8,44
1695,The_Ragtime_Dance-_song_version-_1902-Scott_Joplin.mscz,part_2,2,2/4,1/4,4
1696,The_Ragtime_Dance-_song_version-_1902-Scott_Joplin.mscz,part_2,2,2/4,1/2,1
1697,The_Ragtime_Dance-_song_version-_1902-Scott_Joplin.mscz,part_2,3,2/4,1/8,46
1698,The_Ragtime_Dance-_song_version-_1902-Scott_Joplin.mscz,part_2,3,2/4,1/4,5
1699,The_Ragtime_Dance-_song_version-_1902-Scott_Joplin.mscz,part_2,3,2/4,1/2,1
1700,The_Ragtime_Dance_-_Scott_Joplin_-_1906_With_Drum.mscz,part_1,1,2/4,1/16,1
1701,The_Ragtime_Dance_-_Scott_Joplin_-_1906_With_Drum.mscz,part_1,1,2/4,1/8,31
1702,The_Ragtime_Dance_-_Scott_Joplin_-_1906_With_Drum.mscz,part_1,1,2/4,1/4,3
1703,The_Ragtime_Dance_-_Scott_Joplin_-_1906_With_Drum.mscz,part_1,1,2/4,1/2,1
1704,The_Ragtime_Dance_-_Scott_Joplin_-_1906_With_Drum.mscz,part_1,2,2/4,1/8,32
1705,The_Ragtime_Dance_-_Scott_Joplin_-_1906_With_Drum.mscz,part_1,2,2/4,1/4,4
1706,The_Ragtime_Dance_-_Scott_Joplin_-_1906_With_Drum.mscz,part_1,2,2/4,1/2,1
1707,The_Rosebud_March__Scott_Joplin.mscz,part_1,1,6/8,1/8,22
1708,The_Rosebud_March__Scott_Joplin.mscz,part_1,1,6/8,1/4,3
1709,The_Rosebud_March__Scott_Joplin.mscz,part_1,1,6/8,3/8,1
1710,The_Rosebud_March__Scott_Joplin.mscz,part_1,1,6/8,1/2,1
1711,The_Rosebud_March__Scott_Joplin.mscz,part_1,2,6/8,1/8,50
1712,The_Rosebud_March__Scott_Joplin.mscz,part_1,2,6/8,1/4,6
1713,The_Rosebud_March__Scott_Joplin.mscz,part_1,2,6/8,1/2,5
1714,The_Silver_Swan_Rag_-_Piano_Roll_Transcription_-_1914.mscz,part_1,1,2/4,1/16,3
1715,The_Silver_Swan_Rag_-_Piano_Roll_Transcription_-_1914.mscz,part_1,1,2/4,1/8,15
1716,The_Silver_Swan_Rag_-_Piano_Roll_Transcription_-_1914.mscz,part_1,2,2/4,1/8,22
1717,The_Silver_Swan_Rag_-_Piano_Roll_Transcription_-_1914.mscz,part_1,2,2/4,1/4,1
1718,The_Strenuous_Life_-_Scott_Joplin_-_1902.mscz,part_1,1,2/4,1/8,9
1719,The_Strenuous_Life_-_Scott_Joplin_-_1902.mscz,part_1,1,2/4,1/4,12
1720,The_Strenuous_Life_-_Scott_Joplin_-_1902.mscz,part_1,2,2/4,1/8,16
1721,The_Strenuous_Life_-_Scott_Joplin_-_1902.mscz,part_1,2,2/4,1/4,1
1722,The_Webster_Grove_Rag_by_Axel_Christensen_1915.mscz,part_1,1,2/4,1/16,1
1723,The_Webster_Grove_Rag_by_Axel_Christensen_1915.mscz,part_1,1,2/4,1/8,51
1724,The_Webster_Grove_Rag_by_Axel_Christensen_1915.mscz,part_1,1,2/4,1/4,6
1725,The_Webster_Grove_Rag_by_Axel_Christensen_1915.mscz,part_1,2,2/4,1/16,1
1726,The_Webster_Grove_Rag_by_Axel_Christensen_1915.mscz,part_1,2,2/4,1/8,25
1727,The_Webster_Grove_Rag_by_Axel_Christensen_1915.mscz,part_1,2,2/4,1/4,1
1728,The_Webster_Grove_Rag_by_Axel_Christensen_1915.mscz,part_1,2,2/4,1/2,1
1729,The_White_World_of_Winter__Hoagy_Carmichael (1).mscz,part_1,1,4/4,1/12,1
1730,The_White_World_of_Winter__Hoagy_Carmichael (1).mscz,part_1,1,4/4,1/8,4
1731,The_White_World_of_Winter__Hoagy_Carmichael (1).mscz,part_1,1,4/4,1/4,24
1732,The_White_World_of_Winter__Hoagy_Carmichael (1).mscz,part_1,1,4/4,1/2,17
1733,The_White_World_of_Winter__Hoagy_Carmichael (1).mscz,part_1,2,4/4,1/8,3
1734,The_White_World_of_Winter__Hoagy_Carmichael (1).mscz,part_1,2,4/4,1/4,6
1735,The_White_World_of_Winter__Hoagy_Carmichael (1).mscz,part_1,2,4/4,1/2,10
1736,The_White_World_of_Winter__Hoagy_Carmichael (1).mscz,part_1,2,4/4,1,6
1737,The_White_World_of_Winter__Hoagy_Carmichael (2).mscz,part_1,1,4/4,1/16,4
1738,The_White_World_of_Winter__Hoagy_Carmichael (2).mscz,part_1,1,4/4,1/8,28
1739,The_White_World_of_Winter__Hoagy_Carmichael (2).mscz,part_1,1,4/4,1/4,8
1740,The_White_World_of_Winter__Hoagy_Carmichael (2).mscz,part_1,1,4/4,1/2,5
1741,The_White_World_of_Winter__Hoagy_Carmichael (2).mscz,part_1,2,4/4,1/2,1
1742,The_White_World_of_Winter__Hoagy_Carmichael (2).mscz,part_1,2,4/4,1,40
1743,The_White_World_of_Winter__Hoagy_Carmichael (3).mscz,part_1,1,2/2,1/4,5
1744,The_White_World_of_Winter__Hoagy_Carmichael (3).mscz,part_1,1,2/2,1/2,9
1745,The_White_World_of_Winter__Hoagy_Carmichael (3).mscz,part_1,2,2/2,1/8,1
1746,The_White_World_of_Winter__Hoagy_Carmichael (3).mscz,part_1,2,2/2,1/4,1
1747,The_White_World_of_Winter__Hoagy_Carmichael (3).mscz,part_1,2,2/2,1/2,1
1748,The_White_World_of_Winter__Hoagy_Carmichael (4).mscz,part_1,1,4/4,1/4,15
1749,The_White_World_of_Winter__Hoagy_Carmichael (4).mscz,part_1,1,4/4,1/2,14
1750,The_White_World_of_Winter__Hoagy_Carmichael (4).mscz,part_1,1,4/4,1,1
1751,The_White_World_of_Winter__Hoagy_Carmichael (4).mscz,part_1,2,4/4,1/4,8
1752,The_White_World_of_Winter__Hoagy_Carmichael (4).mscz,part_1,2,4/4,1/2,17
1753,The_White_World_of_Winter__Hoagy_Carmichael (4).mscz,part_1,2,4/4,1,3
1754,The_White_World_of_Winter__Hoagy_Carmichael (5).mscz,part_1,1,4/4,1/4,12
1755,The_White_World_of_Winter__Hoagy_Carmichael (5).mscz,part_1,1,4/4,1/2,15
1756,The_White_World_of_Winter__Hoagy_Carmichael (5).mscz,part_1,1,4/4,1,1
1757,The_White_World_of_Winter__Hoagy_Carmichael (5).mscz,part_1,2,4/4,1/4,8
1758,The_White_World_of_Winter__Hoagy_Carmichael (5).mscz,part_1,2,4/4,1/2,16
1759,The_White_World_of_Winter__Hoagy_Carmichael (5).mscz,part_1,2,4/4,1,4
1760,The_White_World_of_Winter__Hoagy_Carmichael (6).mscz,part_1,1,2/2,1/4,24
1761,The_White_World_of_Winter__Hoagy_Carmichael (6).mscz,part_1,1,2/2,1/2,11
1762,The_White_World_of_Winter__Hoagy_Carmichael (6).mscz,part_1,2,2/2,1/4,5
1763,The_White_World_of_Winter__Hoagy_Carmichael (6).mscz,part_1,2,2/2,1/2,7
1764,The_White_World_of_Winter__Hoagy_Carmichael (7).mscz,part_1,1,4/4,1/4,10
1765,The_White_World_of_Winter__Hoagy_Carmichael (7).mscz,part_1,1,4/4,1/2,11
1766,The_White_World_of_Winter__Hoagy_Carmichael (7).mscz,part_1,2,4/4,1/4,7
1767,The_White_World_of_Winter__Hoagy_Carmichael (7).mscz,part_1,2,4/4,1/2,14
1768,The_White_World_of_Winter__Hoagy_Carmichael (7).mscz,part_1,2,4/4,1,5
1769,The_White_World_of_Winter__Hoagy_Carmichael.mscz,part_1,1,4/4,1/4,11
1770,The_White_World_of_Winter__Hoagy_Carmichael.mscz,part_1,1,4/4,1/2,19
1771,The_White_World_of_Winter__Hoagy_Carmichael.mscz,part_1,2,4/4,1/4,9
1772,The_White_World_of_Winter__Hoagy_Carmichael.mscz,part_1,2,4/4,1/2,19
1773,The_White_World_of_Winter__Hoagy_Carmichael.mscz,part_1,2,4/4,1,5
1774,The_Wish_Bone.mscz,part_1,1,2/4,1/8,12
1775,The_Wish_Bone.mscz,part_1,2,2/4,1/8,15
1776,The_Wish_Bone.mscz,part_1,2,2/4,1/4,1
1777,The_Wish_Bone.mscz,part_1,2,2/4,1/2,3
1778,This_is_the_Army_Mr._Jones.mscz,part_1,1,4/4,1/16,2
1779,This_is_the_Army_Mr._Jones.mscz,part_1,1,4/4,1/8,40
1780,This_is_the_Army_Mr._Jones.mscz,part_1,1,4/4,1/4,3
1781,This_is_the_Army_Mr._Jones.mscz,part_1,1,4/4,1/2,1
1782,This_is_the_Army_Mr._Jones.mscz,part_1,1,4/4,1,2
1783,This_is_the_Army_Mr._Jones.mscz,part_1,2,4/4,1/16,13
1784,This_is_the_Army_Mr._Jones.mscz,part_1,2,4/4,1/8,114
1785,This_is_the_Army_Mr._Jones.mscz,part_1,2,4/4,1/4,2
1786,Tiger_Rag__Misc_Traditional_Tiger_Rag_-_Adam_Swanson_Version.mscz,part_1,1,4/4,1/8,81
1787,Tiger_Rag__Misc_Traditional_Tiger_Rag_-_Adam_Swanson_Version.mscz,part_1,1,4/4,1/4,89
1788,Tiger_Rag__Misc_Traditional_Tiger_Rag_-_Adam_Swanson_Version.mscz,part_1,1,4/4,1/2,12
1789,Tiger_Rag__Misc_Traditional_Tiger_Rag_-_Adam_Swanson_Version.mscz,part_1,1,4/4,3/4,1
1790,Tiger_Rag__Misc_Traditional_Tiger_Rag_-_Adam_Swanson_Version.mscz,part_1,1,4/4,1,2
1791,Tiger_Rag__Misc_Traditional_Tiger_Rag_-_Adam_Swanson_Version.mscz,part_1,2,4/4,1/8,42
1792,Tiger_Rag__Misc_Traditional_Tiger_Rag_-_Adam_Swanson_Version.mscz,part_1,2,4/4,1/4,60
1793,Tiger_Rag__Misc_Traditional_Tiger_Rag_-_Adam_Swanson_Version.mscz,part_1,2,4/4,1/2,7
1794,Tiger_Rag__Misc_Traditional_Tiger_Rag_-_Adam_Swanson_Version.mscz,part_1,2,4/4,1,3
1795,Tiger_Rag__Misc_Traditional_Tiger_Rag_-_Adam_Swanson_Version.mscz,part_2,3,4/4,1,184
1796,Tiger_Rag__Misc_Traditional_Tiger_Rag_-_Adam_Swanson_Version.mscz,part_2,4,4/4,1/4,8
1797,Tiger_Rag__Misc_Traditional_Tiger_Rag_-_Adam_Swanson_Version.mscz,part_2,4,4/4,1/2,8
1798,Tiger_Rag__Misc_Traditional_Tiger_Rag_-_Adam_Swanson_Version.mscz,part_2,4,4/4,1,176
1799,Torrid_Dora.mscz,part_1,1,2/2,1/8,1
1800,Torrid_Dora.mscz,part_1,1,2/2,1/4,16
1801,Torrid_Dora.mscz,part_2,2,2/2,1/8,2
1802,Torrid_Dora.mscz,part_2,2,2/2,3/16,4
1803,Torrid_Dora.mscz,part_2,2,2/2,1/4,21
1804,Troublant_Bolero.mscz,part_1,1,4/4,1/6,9
1805,Troublant_Bolero.mscz,part_1,1,4/4,1/4,3
1806,Troublant_Bolero.mscz,part_1,1,4/4,1/2,3
1807,Troublant_Bolero.mscz,part_1,1,4/4,1,1
1808,Truckin.mscz,part_1,1,4/4,1/16,1
1809,Truckin.mscz,part_1,1,4/4,1/8,105
1810,Truckin.mscz,part_1,1,4/4,1/4,12
1811,Truckin.mscz,part_1,1,4/4,1/2,3
1812,Truckin.mscz,part_1,1,4/4,1,3
1813,Truckin.mscz,part_1,2,4/4,1/8,3
1814,Truckin.mscz,part_1,2,4/4,1/4,1
1815,Truckin.mscz,part_1,2,4/4,1/2,2
1816,Tu_scendi_dalle_stelle.mscz,part_1,1,6/8,1/8,7
1817,Tu_scendi_dalle_stelle.mscz,part_1,2,6/8,1/8,1
1818,Twelve_Days_of_Christmas_Lead_sheet_with_lyrics_.mscz,part_1,1,4/4,1/4,1
1819,Twinkle_twinkle_little_star.mscz,part_1,1,4/4,1/12,4
1820,Twinkle_twinkle_little_star.mscz,part_1,1,4/4,1/4,5
1821,Twinkle_twinkle_little_star.mscz,part_1,1,4/4,1/2,1
1822,Twinkle_twinkle_little_star.mscz,part_1,2,2/4,1/2,1
1823,Twinkle_twinkle_little_star.mscz,part_1,2,4/4,1/12,4
1824,Twinkle_twinkle_little_star.mscz,part_1,2,4/4,1/2,2
1825,Vipers_Drag.mscz,part_1,1,2/2,1/8,30
1826,Vipers_Drag.mscz,part_1,1,2/2,1/4,19
1827,Vipers_Drag.mscz,part_1,1,2/2,1/2,24
1828,Vipers_Drag.mscz,part_1,1,2/2,1,6
1829,Vipers_Drag.mscz,part_1,2,2/2,1/8,20
1830,Vipers_Drag.mscz,part_1,2,2/2,1/4,5
1831,Vipers_Drag.mscz,part_1,2,2/2,1/2,2
1832,Vipers_Drag.mscz,part_1,2,2/2,1,1
1833,Walhalla_by_Paul_Pratt_1910.mscz,part_1,1,2/4,1/16,7
1834,Walhalla_by_Paul_Pratt_1910.mscz,part_1,1,2/4,1/8,30
1835,Walhalla_by_Paul_Pratt_1910.mscz,part_2,2,2/4,1/8,6
1836,Walhalla_by_Paul_Pratt_1910.mscz,part_3,3,2/4,1/2,90
1837,Waltzing_Jim_by_Edward_Claypoole_1922.mscz,part_1,1,3/4,1/8,3
1838,Waltzing_Jim_by_Edward_Claypoole_1922.mscz,part_1,1,3/4,1/4,3
1839,Waltzing_Jim_by_Edward_Claypoole_1922.mscz,part_1,2,3/4,1/4,7
1840,Warm_up_1.mscz,part_1,1,4/4,1/2,13
1841,Warm_up_1.mscz,part_1,1,4/4,1,5
1842,Weekend_In_LA_George_Benson_Solo_Transcription.mscz,part_1,1,4/4,1/32,11
1843,Weekend_In_LA_George_Benson_Solo_Transcription.mscz,part_1,1,4/4,1/16,86
1844,Weekend_In_LA_George_Benson_Solo_Transcription.mscz,part_1,1,4/4,1/8,20
1845,Weekend_In_LA_George_Benson_Solo_Transcription.mscz,part_1,1,4/4,3/16,2
1846,Weekend_In_LA_George_Benson_Solo_Transcription.mscz,part_1,1,4/4,1/4,6
1847,Weekend_In_LA_George_Benson_Solo_Transcription.mscz,part_1,1,4/4,1/2,1
1848,When_the_Saints_Go_Marching_In.mscz,part_1,1,2/4,1/8,1
1849,when_youve_been_a_jazz_pianist_for_19_years_and_someone_asks_if_you_can_play_twinkle_twinkle.mscz,part_1,1,4/4,1/16,2
1850,when_youve_been_a_jazz_pianist_for_19_years_and_someone_asks_if_you_can_play_twinkle_twinkle.mscz,part_1,1,4/4,1/8,3
1851,when_youve_been_a_jazz_pianist_for_19_years_and_someone_asks_if_you_can_play_twinkle_twinkle.mscz,part_1,2,4/4,1,1
1852,Wild_Tom-Tom_as_played_by_Tom_Brier.mscz,part_1,1,4/4,1/8,9
1853,Wild_Tom-Tom_as_played_by_Tom_Brier.mscz,part_1,1,4/4,1/4,3
1854,Wild_Tom-Tom_as_played_by_Tom_Brier.mscz,part_1,1,4/4,1/2,2
1855,Wild_Tom-Tom_as_played_by_Tom_Brier.mscz,part_1,2,4/4,1/8,4
1856,Wild_Tom-Tom_as_played_by_Tom_Brier.mscz,part_1,2,4/4,1/4,8
1857,Wild_Tom-Tom_as_played_by_Tom_Brier.mscz,part_1,2,4/4,1/2,1
1858,Wireless_Rag_by_Adaline_Shepherd_1909.mscz,part_1,1,2/4,1/16,4
1859,Wireless_Rag_by_Adaline_Shepherd_1909.mscz,part_1,1,2/4,1/8,12
1860,Wireless_Rag_by_Adaline_Shepherd_1909.mscz,part_2,2,2/4,1/8,14
1861,Wireless_Rag_by_Adaline_Shepherd_1909.mscz,part_2,2,2/4,1/4,5
1862,Youve_Been_A_Good_Old_Wagon..._-_Ben_Harney_-_1895.mscz,part_2,2,2/4,1/16,12
1863,Youve_Been_A_Good_Old_Wagon..._-_Ben_Harney_-_1895.mscz,part_2,2,2/4,1/8,18
1864,Youve_Been_A_Good_Old_Wagon..._-_Ben_Harney_-_1895.mscz,part_2,2,2/4,1/4,2
1865,Youve_Been_A_Good_Old_Wagon..._-_Ben_Harney_-_1895.mscz,part_2,3,2/4,1/8,35
1866,Youve_Been_A_Good_Old_Wagon..._-_Ben_Harney_-_1895.mscz,part_2,3,2/4,1/4,4
1867,Youve_changed.mscz,part_1,1,4/4,1/8,3
1868,Youve_changed.mscz,part_1,1,4/4,1/4,5
1869,Youve_changed.mscz,part_1,1,4/4,1/2,4
1870,Youve_changed.mscz,part_1,1,4/4,1,4
1871,Youve_changed.mscz,part_1,1,4/4,3,1
1872,You_are_my_sunshine__Misc_Traditional_You_Are_My_Sunshine_Stride_Jazz.mscz,part_1,1,2/4,1/8,1
1873,You_are_my_sunshine__Misc_Traditional_You_Are_My_Sunshine_Stride_Jazz.mscz,part_1,1,2/4,1/4,1
1874,You_are_my_sunshine__Misc_Traditional_You_Are_My_Sunshine_Stride_Jazz.mscz,part_1,1,2/4,1/2,23
1875,You_are_my_sunshine__Misc_Traditional_You_Are_My_Sunshine_Stride_Jazz.mscz,part_2,2,2/4,1/16,2
1876,You_are_my_sunshine__Misc_Traditional_You_Are_My_Sunshine_Stride_Jazz.mscz,part_2,2,2/4,1/8,3
1877,You_are_my_sunshine__Misc_Traditional_You_Are_My_Sunshine_Stride_Jazz.mscz,part_2,2,2/4,1/4,1
1878,You_are_my_sunshine__Misc_Traditional_You_Are_My_Sunshine_Stride_Jazz.mscz,part_2,2,2/4,1/2,2
1879,You_are_my_sunshine__Misc_Traditional_You_Are_My_Sunshine_Stride_Jazz.mscz,part_2,3,2/4,1/12,1
1880,You_are_my_sunshine__Misc_Traditional_You_Are_My_Sunshine_Stride_Jazz.mscz,part_2,3,2/4,1/8,1
1881,_-__.mscz,part_1,1,4/4,1/8,34
1882,_-__.mscz,part_1,1,4/4,1/4,59
1883,_-__.mscz,part_1,1,4/4,1/2,11
1884,_-__.mscz,part_1,1,4/4,1,62
1885,__as_played_by___-_MSMT.mscz,part_1,1,4/4,1/32,4
1886,__as_played_by___-_MSMT.mscz,part_1,1,4/4,1/16,2
1887,__as_played_by___-_MSMT.mscz,part_1,1,4/4,1/12,2
1888,__as_played_by___-_MSMT.mscz,part_1,1,4/4,1/8,37
1889,__as_played_by___-_MSMT.mscz,part_1,1,4/4,1/7,4
1890,__as_played_by___-_MSMT.mscz,part_1,1,4/4,1/6,5
1891,__as_played_by___-_MSMT.mscz,part_1,1,4/4,1/4,46
1892,__as_played_by___-_MSMT.mscz,part_1,1,4/4,1/2,7
1893,__as_played_by___-_MSMT.mscz,part_1,1,4/4,1,2
1894,__as_played_by___-_MSMT.mscz,part_1,2,4/4,1/16,8
1895,__as_played_by___-_MSMT.mscz,part_1,2,4/4,1/8,81
1896,__as_played_by___-_MSMT.mscz,part_1,2,4/4,1/7,3
1897,__as_played_by___-_MSMT.mscz,part_1,2,4/4,1/6,3
1898,__as_played_by___-_MSMT.mscz,part_1,2,4/4,1/4,57
1899,__as_played_by___-_MSMT.mscz,part_1,2,4/4,1/2,13
1900,__as_played_by___-_MSMT.mscz,part_1,2,4/4,1,2
